State_A,State_B,Temp_A,Temp_B,Label
1,0,73,44,NG
1,0,73,45,NG
1,0,73,46,NG
1,0,73,47,NG
1,0,73,48,NG
1,0,73,49,NG
1,0,73,50,NG
1,0,73,51,NG
1,0,73,52,NG
1,0,73,53,NG
1,0,73,54,NG
1,0,73,55,NG
1,0,73,56,NG
1,0,73,57,NG
1,0,73,58,NG
1,0,73,59,NG
1,0,73,60,NG
1,0,73,61,NG
1,0,73,62,NG
1,0,73,63,NG
1,0,73,64,NG
1,0,73,65,NG
1,0,73,66,NG
1,0,73,67,NG
1,0,73,68,NG
1,0,73,69,NG
1,0,73,70,NG
1,0,73,71,NG
1,0,73,72,NG
1,0,73,73,NG
1,0,73,74,NG
1,0,73,75,NG
1,0,73,76,NG
1,0,73,77,NG
1,0,73,78,NG
1,0,73,79,NG
1,0,73,80,NG
1,0,74,25,OK
1,0,74,26,OK
1,0,74,27,OK
1,0,74,28,OK
1,0,74,29,OK
1,0,74,30,OK
1,0,74,31,OK
1,0,74,32,OK
1,0,74,33,OK
1,0,74,34,OK
1,0,74,35,OK
1,0,74,36,OK
1,0,74,37,OK
1,0,74,38,OK
1,0,74,39,OK
1,0,74,40,NG
1,0,74,41,NG
1,0,74,42,NG
1,0,74,43,NG
1,0,74,44,NG
1,0,74,45,NG
1,0,74,46,NG
1,0,74,47,NG
1,0,74,48,NG
1,0,74,49,NG
1,0,74,50,NG
1,0,74,51,NG
1,0,74,52,NG
1,0,74,53,NG
1,0,74,54,NG
1,0,74,55,NG
1,0,74,56,NG
1,0,74,57,NG
1,0,74,58,NG
1,0,74,59,NG
1,0,74,60,NG
1,0,74,61,NG
1,0,74,62,NG
1,0,74,63,NG
1,0,74,64,NG
1,0,74,65,NG
1,0,74,66,NG
1,0,74,67,NG
1,0,74,68,NG
1,0,74,69,NG
1,0,74,70,NG
1,0,74,71,NG
1,0,74,72,NG
1,0,74,73,NG
1,0,74,74,NG
1,0,74,75,NG
1,0,74,76,NG
1,0,74,77,NG
1,0,74,78,NG
1,0,74,79,NG
1,0,74,80,NG
1,0,75,25,OK
1,0,75,26,OK
1,0,75,27,OK
1,0,75,28,OK
1,0,75,29,OK
1,0,75,30,OK
1,0,75,31,OK
1,0,75,32,OK
1,0,75,33,OK
1,0,75,34,OK
1,0,75,35,OK
1,0,75,36,OK
1,0,75,37,OK
1,0,75,38,OK
1,0,75,39,OK
1,0,75,40,NG
1,0,75,41,NG
1,0,75,42,NG
1,0,75,43,NG
1,0,75,44,NG
1,0,75,45,NG
1,0,75,46,NG
1,0,75,47,NG
1,0,75,48,NG
1,0,75,49,NG
1,0,75,50,NG
1,0,75,51,NG
1,0,75,52,NG
1,0,75,53,NG
1,0,75,54,NG
1,0,75,55,NG
1,0,75,56,NG
1,0,75,57,NG
1,0,75,58,NG
1,0,75,59,NG
1,0,75,60,NG
1,0,75,61,NG
1,0,75,62,NG
1,0,75,63,NG
1,0,75,64,NG
1,0,75,65,NG
1,0,75,66,NG
1,0,75,67,NG
1,0,75,68,NG
1,0,75,69,NG
1,0,75,70,NG
1,0,75,71,NG
1,0,75,72,NG
1,0,75,73,NG
1,0,75,74,NG
1,0,75,75,NG
1,0,75,76,NG
1,0,75,77,NG
1,0,75,78,NG
1,0,75,79,NG
1,0,75,80,NG
1,0,76,25,OK
1,0,76,26,OK
1,0,76,27,OK
1,0,76,28,OK
1,0,76,29,OK
1,0,76,30,OK
1,0,76,31,OK
1,0,76,32,OK
1,0,76,33,OK
1,0,76,34,OK
1,0,76,35,OK
1,0,76,36,OK
1,0,76,37,OK
1,0,76,38,OK
1,0,76,39,OK
1,0,76,40,NG
1,0,76,41,NG
1,0,76,42,NG
1,0,76,43,NG
1,0,76,44,NG
1,0,76,45,NG
1,0,76,46,NG
1,0,76,47,NG
1,0,76,48,NG
1,0,76,49,NG
1,0,76,50,NG
1,0,76,51,NG
1,0,76,52,NG
1,0,76,53,NG
1,0,76,54,NG
1,0,76,55,NG
1,0,76,56,NG
1,0,76,57,NG
1,0,76,58,NG
1,0,76,59,NG
1,0,76,60,NG
1,0,76,61,NG
1,0,76,62,NG
1,0,76,63,NG
1,0,76,64,NG
1,0,76,65,NG
1,0,76,66,NG
1,0,76,67,NG
1,0,76,68,NG
1,0,76,69,NG
1,0,76,70,NG
1,0,76,71,NG
1,0,76,72,NG
1,0,76,73,NG
1,0,76,74,NG
1,0,76,75,NG
1,0,76,76,NG
1,0,76,77,NG
1,0,76,78,NG
1,0,76,79,NG
1,0,76,80,NG
1,0,77,25,OK
1,0,77,26,OK
1,0,77,27,OK
1,0,77,28,OK
1,0,77,29,OK
1,0,77,30,OK
1,0,77,31,OK
1,0,77,32,OK
1,0,77,33,OK
1,0,77,34,OK
1,0,77,35,OK
1,0,77,36,OK
1,0,77,37,OK
1,0,77,38,OK
1,0,77,39,NG
1,0,77,40,NG
1,0,77,41,NG
1,0,77,42,NG
1,0,77,43,NG
1,0,77,44,NG
1,0,77,45,NG
1,0,77,46,NG
1,0,77,47,NG
1,0,77,48,NG
1,0,77,49,NG
1,0,77,50,NG
1,0,77,51,NG
1,0,77,52,NG
1,0,77,53,NG
1,0,77,54,NG
1,0,77,55,NG
1,0,77,56,NG
1,0,77,57,NG
1,0,77,58,NG
1,0,77,59,NG
1,0,77,60,NG
1,0,77,61,NG
1,0,77,62,NG
1,0,77,63,NG
1,0,77,64,NG
1,0,77,65,NG
1,0,77,66,NG
1,0,77,67,NG
1,0,77,68,NG
1,0,77,69,NG
1,0,77,70,NG
1,0,77,71,NG
1,0,77,72,NG
1,0,77,73,NG
1,0,77,74,NG
1,0,77,75,NG
1,0,77,76,NG
1,0,77,77,NG
1,0,77,78,NG
1,0,77,79,NG
1,0,77,80,NG
1,0,78,25,OK
1,0,78,26,OK
1,0,78,27,OK
1,0,78,28,OK
1,0,78,29,OK
1,0,78,30,OK
1,0,78,31,OK
1,0,78,32,OK
1,0,78,33,OK
1,0,78,34,OK
1,0,78,35,OK
1,0,78,36,OK
1,0,78,37,OK
1,0,78,38,OK
1,0,78,39,NG
1,0,78,40,NG
1,0,78,41,NG
1,0,78,42,NG
1,0,78,43,NG
1,0,78,44,NG
1,0,78,45,NG
1,0,78,46,NG
1,0,78,47,NG
1,0,78,48,NG
1,0,78,49,NG
1,0,78,50,NG
1,0,78,51,NG
1,0,78,52,NG
1,0,78,53,NG
1,0,78,54,NG
1,0,78,55,NG
1,0,78,56,NG
1,0,78,57,NG
1,0,78,58,NG
1,0,78,59,NG
1,0,78,60,NG
1,0,78,61,NG
1,0,78,62,NG
1,0,78,63,NG
1,0,78,64,NG
1,0,78,65,NG
1,0,78,66,NG
1,0,78,67,NG
1,0,78,68,NG
1,0,78,69,NG
1,0,78,70,NG
1,0,78,71,NG
1,0,78,72,NG
1,0,78,73,NG
1,0,78,74,NG
1,0,78,75,NG
1,0,78,76,NG
1,0,78,77,NG
1,0,78,78,NG
1,0,78,79,NG
1,0,78,80,NG
1,0,79,25,OK
1,0,79,26,OK
1,0,79,27,OK
1,0,79,28,OK
1,0,79,29,OK
1,0,79,30,OK
1,0,79,31,OK
1,0,79,32,OK
1,0,79,33,OK
1,0,79,34,OK
1,0,79,35,OK
1,0,79,36,OK
1,0,79,37,OK
1,0,79,38,OK
1,0,79,39,NG
1,0,79,40,NG
1,0,79,41,NG
1,0,79,42,NG
1,0,79,43,NG
1,0,79,44,NG
1,0,79,45,NG
1,0,79,46,NG
1,0,79,47,NG
1,0,79,48,NG
1,0,79,49,NG
1,0,79,50,NG
1,0,79,51,NG
1,0,79,52,NG
1,0,79,53,NG
1,0,79,54,NG
1,0,79,55,NG
1,0,79,56,NG
1,0,79,57,NG
1,0,79,58,NG
1,0,79,59,NG
1,0,79,60,NG
1,0,79,61,NG
1,0,79,62,NG
1,0,79,63,NG
1,0,79,64,NG
1,0,79,65,NG
1,0,79,66,NG
1,0,79,67,NG
1,0,79,68,NG
1,0,79,69,NG
1,0,79,70,NG
1,0,79,71,NG
1,0,79,72,NG
1,0,79,73,NG
1,0,79,74,NG
1,0,79,75,NG
1,0,79,76,NG
1,0,79,77,NG
1,0,79,78,NG
1,0,79,79,NG
1,0,79,80,NG
1,0,80,25,OK
1,0,80,26,OK
1,0,80,27,OK
1,0,80,28,OK
1,0,80,29,OK
1,0,80,30,OK
1,0,80,31,OK
1,0,80,32,OK
1,0,80,33,OK
1,0,80,34,OK
1,0,80,35,OK
1,0,80,36,OK
1,0,80,37,OK
1,0,80,38,OK
1,0,80,39,NG
1,0,80,40,NG
1,0,80,41,NG
1,0,80,42,NG
1,0,80,43,NG
1,0,80,44,NG
1,0,80,45,NG
1,0,80,46,NG
1,0,80,47,NG
1,0,80,48,NG
1,0,80,49,NG
1,0,80,50,NG
1,0,80,51,NG
1,0,80,52,NG
1,0,80,53,NG
1,0,80,54,NG
1,0,80,55,NG
1,0,80,56,NG
1,0,80,57,NG
1,0,80,58,NG
1,0,80,59,NG
1,0,80,60,NG
1,0,80,61,NG
1,0,80,62,NG
1,0,80,63,NG
1,0,80,64,NG
1,0,80,65,NG
1,0,80,66,NG
1,0,80,67,NG
1,0,80,68,NG
1,0,80,69,NG
1,0,80,70,NG
1,0,80,71,NG
1,0,80,72,NG
1,0,80,73,NG
1,0,80,74,NG
1,0,80,75,NG
1,0,80,76,NG
1,0,80,77,NG
1,0,80,78,NG
1,0,80,79,NG
1,0,80,80,NG
1,1,25,25,NG
1,1,25,26,NG
1,1,25,27,NG
1,1,25,28,NG
1,1,25,29,NG
1,1,25,30,NG
1,1,25,31,NG
1,1,25,32,NG
1,1,25,33,NG
1,1,25,34,NG
1,1,25,35,NG
1,1,25,36,NG
1,1,25,37,NG
1,1,25,38,NG
1,1,25,39,NG
1,1,25,40,NG
1,1,25,41,NG
1,1,25,42,NG
1,1,25,43,NG
1,1,25,44,NG
1,1,25,45,NG
1,1,25,46,NG
1,1,25,47,NG
1,1,25,48,NG
1,1,25,49,NG
1,1,25,50,NG
1,1,25,51,NG
1,1,25,52,NG
1,1,25,53,NG
1,1,25,54,NG
1,1,25,55,NG
1,1,25,56,NG
1,1,25,57,NG
1,1,25,58,NG
1,1,25,59,NG
1,1,25,60,NG
1,1,25,61,NG
1,1,25,62,NG
1,1,25,63,NG
1,1,25,64,NG
1,1,25,65,NG
1,1,25,66,NG
1,1,25,67,OK
1,1,25,68,OK
1,1,25,69,OK
1,1,25,70,OK
1,1,25,71,OK
1,1,25,72,OK
1,1,25,73,OK
1,1,25,74,OK
1,1,25,75,OK
1,1,25,76,OK
1,1,25,77,OK
1,1,25,78,OK
1,1,25,79,OK
1,1,25,80,OK
1,1,26,25,NG
1,1,26,26,NG
1,1,26,27,NG
1,1,26,28,NG
1,1,26,29,NG
1,1,26,30,NG
1,1,26,31,NG
1,1,26,32,NG
1,1,26,33,NG
1,1,26,34,NG
1,1,26,35,NG
1,1,26,36,NG
1,1,26,37,NG
1,1,26,38,NG
1,1,26,39,NG
1,1,26,40,NG
1,1,26,41,NG
1,1,26,42,NG
1,1,26,43,NG
1,1,26,44,NG
1,1,26,45,NG
1,1,26,46,NG
1,1,26,47,NG
1,1,26,48,NG
1,1,26,49,NG
1,1,26,50,NG
1,1,26,51,NG
1,1,26,52,NG
1,1,26,53,NG
1,1,26,54,NG
1,1,26,55,NG
1,1,26,56,NG
1,1,26,57,NG
1,1,26,58,NG
1,1,26,59,NG
1,1,26,60,NG
1,1,26,61,NG
1,1,26,62,NG
1,1,26,63,NG
1,1,26,64,NG
1,1,26,65,NG
1,1,26,66,OK
1,1,26,67,OK
1,1,26,68,OK
1,1,26,69,OK
1,1,26,70,OK
1,1,26,71,OK
1,1,26,72,OK
1,1,26,73,OK
1,1,26,74,OK
1,1,26,75,OK
1,1,26,76,OK
1,1,26,77,OK
1,1,26,78,OK
1,1,26,79,OK
1,1,26,80,OK
1,1,27,25,NG
1,1,27,26,NG
1,1,27,27,NG
1,1,27,28,NG
1,1,27,29,NG
1,1,27,30,NG
1,1,27,31,NG
1,1,27,32,NG
1,1,27,33,NG
1,1,27,34,NG
1,1,27,35,NG
1,1,27,36,NG
1,1,27,37,NG
1,1,27,38,NG
1,1,27,39,NG
1,1,27,40,NG
1,1,27,41,NG
1,1,27,42,NG
1,1,27,43,NG
1,1,27,44,NG
1,1,27,45,NG
1,1,27,46,NG
1,1,27,47,NG
1,1,27,48,NG
1,1,27,49,NG
1,1,27,50,NG
1,1,27,51,NG
1,1,27,52,NG
1,1,27,53,NG
1,1,27,54,NG
1,1,27,55,NG
1,1,27,56,NG
1,1,27,57,NG
1,1,27,58,NG
1,1,27,59,NG
1,1,27,60,NG
1,1,27,61,NG
1,1,27,62,NG
1,1,27,63,NG
1,1,27,64,NG
1,1,27,65,OK
1,1,27,66,OK
1,1,27,67,OK
1,1,27,68,OK
1,1,27,69,OK
1,1,27,70,OK
1,1,27,71,OK
1,1,27,72,OK
1,1,27,73,OK
1,1,27,74,OK
1,1,27,75,OK
1,1,27,76,OK
1,1,27,77,OK
1,1,27,78,OK
1,1,27,79,OK
1,1,27,80,OK
1,1,28,25,NG
1,1,28,26,NG
1,1,28,27,NG
1,1,28,28,NG
1,1,28,29,NG
1,1,28,30,NG
1,1,28,31,NG
1,1,28,32,NG
1,1,28,33,NG
1,1,28,34,NG
1,1,28,35,NG
1,1,28,36,NG
1,1,28,37,NG
1,1,28,38,NG
1,1,28,39,NG
1,1,28,40,NG
1,1,28,41,NG
1,1,28,42,NG
1,1,28,43,NG
1,1,28,44,NG
1,1,28,45,NG
1,1,28,46,NG
1,1,28,47,NG
1,1,28,48,NG
1,1,28,49,NG
1,1,28,50,NG
1,1,28,51,NG
1,1,28,52,NG
1,1,28,53,NG
1,1,28,54,NG
1,1,28,55,NG
1,1,28,56,NG
1,1,28,57,NG
1,1,28,58,NG
1,1,28,59,NG
1,1,28,60,NG
1,1,28,61,NG
1,1,28,62,NG
1,1,28,63,NG
1,1,28,64,OK
1,1,28,65,OK
1,1,28,66,OK
1,1,28,67,OK
1,1,28,68,OK
1,1,28,69,OK
1,1,28,70,OK
1,1,28,71,OK
1,1,28,72,OK
1,1,28,73,OK
1,1,28,74,OK
1,1,28,75,OK
1,1,28,76,OK
1,1,28,77,OK
1,1,28,78,OK
1,1,28,79,OK
1,1,28,80,OK
1,1,29,25,NG
1,1,29,26,NG
1,1,29,27,NG
1,1,29,28,NG
1,1,29,29,NG
1,1,29,30,NG
1,1,29,31,NG
1,1,29,32,NG
1,1,29,33,NG
1,1,29,34,NG
1,1,29,35,NG
1,1,29,36,NG
1,1,29,37,NG
1,1,29,38,NG
1,1,29,39,NG
1,1,29,40,NG
1,1,29,41,NG
1,1,29,42,NG
1,1,29,43,NG
1,1,29,44,NG
1,1,29,45,NG
1,1,29,46,NG
1,1,29,47,NG
1,1,29,48,NG
1,1,29,49,NG
1,1,29,50,NG
1,1,29,51,NG
1,1,29,52,NG
1,1,29,53,NG
1,1,29,54,NG
1,1,29,55,NG
1,1,29,56,NG
1,1,29,57,NG
1,1,29,58,NG
1,1,29,59,NG
1,1,29,60,NG
1,1,29,61,NG
1,1,29,62,NG
1,1,29,63,OK
1,1,29,64,OK
1,1,29,65,OK
1,1,29,66,OK
1,1,29,67,OK
1,1,29,68,OK
1,1,29,69,OK
1,1,29,70,OK
1,1,29,71,OK
1,1,29,72,OK
1,1,29,73,OK
1,1,29,74,OK
1,1,29,75,OK
1,1,29,76,OK
1,1,29,77,OK
1,1,29,78,OK
1,1,29,79,OK
1,1,29,80,OK
1,1,30,25,NG
1,1,30,26,NG
1,1,30,27,NG
1,1,30,28,NG
1,1,30,29,NG
1,1,30,30,NG
1,1,30,31,NG
1,1,30,32,NG
1,1,30,33,NG
1,1,30,34,NG
1,1,30,35,NG
1,1,30,36,NG
1,1,30,37,NG
1,1,30,38,NG
1,1,30,39,NG
1,1,30,40,NG
1,1,30,41,NG
1,1,30,42,NG
1,1,30,43,NG
1,1,30,44,NG
1,1,30,45,NG
1,1,30,46,NG
1,1,30,47,NG
1,1,30,48,NG
1,1,30,49,NG
1,1,30,50,NG
1,1,30,51,NG
1,1,30,52,NG
1,1,30,53,NG
1,1,30,54,NG
1,1,30,55,NG
1,1,30,56,NG
1,1,30,57,NG
1,1,30,58,NG
1,1,30,59,NG
1,1,30,60,NG
1,1,30,61,NG
1,1,30,62,OK
1,1,30,63,OK
1,1,30,64,OK
1,1,30,65,OK
1,1,30,66,OK
1,1,30,67,OK
1,1,30,68,OK
1,1,30,69,OK
1,1,30,70,OK
1,1,30,71,OK
1,1,30,72,OK
1,1,30,73,OK
1,1,30,74,OK
1,1,30,75,OK
1,1,30,76,OK
1,1,30,77,OK
1,1,30,78,OK
1,1,30,79,OK
1,1,30,80,OK
1,1,31,25,NG
1,1,31,26,NG
1,1,31,27,NG
1,1,31,28,NG
1,1,31,29,NG
1,1,31,30,NG
1,1,31,31,NG
1,1,31,32,NG
1,1,31,33,NG
1,1,31,34,NG
1,1,31,35,NG
1,1,31,36,NG
1,1,31,37,NG
1,1,31,38,NG
1,1,31,39,NG
1,1,31,40,NG
1,1,31,41,NG
1,1,31,42,NG
1,1,31,43,NG
1,1,31,44,NG
1,1,31,45,NG
1,1,31,46,NG
1,1,31,47,NG
1,1,31,48,NG
1,1,31,49,NG
1,1,31,50,NG
1,1,31,51,NG
1,1,31,52,NG
1,1,31,53,NG
1,1,31,54,NG
1,1,31,55,NG
1,1,31,56,NG
1,1,31,57,NG
1,1,31,58,NG
1,1,31,59,NG
1,1,31,60,NG
1,1,31,61,OK
1,1,31,62,OK
1,1,31,63,OK
1,1,31,64,OK
1,1,31,65,OK
1,1,31,66,OK
1,1,31,67,OK
1,1,31,68,OK
1,1,31,69,OK
1,1,31,70,OK
1,1,31,71,OK
1,1,31,72,OK
1,1,31,73,OK
1,1,31,74,OK
1,1,31,75,OK
1,1,31,76,OK
1,1,31,77,OK
1,1,31,78,OK
1,1,31,79,OK
1,1,31,80,OK
1,1,32,25,NG
1,1,32,26,NG
1,1,32,27,NG
1,1,32,28,NG
1,1,32,29,NG
1,1,32,30,NG
1,1,32,31,NG
1,1,32,32,NG
1,1,32,33,NG
1,1,32,34,NG
1,1,32,35,NG
1,1,32,36,NG
1,1,32,37,NG
1,1,32,38,NG
1,1,32,39,NG
1,1,32,40,NG
1,1,32,41,NG
1,1,32,42,NG
1,1,32,43,NG
1,1,32,44,NG
1,1,32,45,NG
1,1,32,46,NG
1,1,32,47,NG
1,1,32,48,NG
1,1,32,49,NG
1,1,32,50,NG
1,1,32,51,NG
1,1,32,52,NG
1,1,32,53,NG
1,1,32,54,NG
1,1,32,55,NG
1,1,32,56,NG
1,1,32,57,NG
1,1,32,58,NG
1,1,32,59,NG
1,1,32,60,NG
1,1,32,61,OK
1,1,32,62,OK
1,1,32,63,OK
1,1,32,64,OK
1,1,32,65,OK
1,1,32,66,OK
1,1,32,67,OK
1,1,32,68,OK
1,1,32,69,OK
1,1,32,70,OK
1,1,32,71,OK
1,1,32,72,OK
1,1,32,73,OK
1,1,32,74,OK
1,1,32,75,OK
1,1,32,76,OK
1,1,32,77,OK
1,1,32,78,OK
1,1,32,79,OK
1,1,32,80,OK
1,1,33,25,NG
1,1,33,26,NG
1,1,33,27,NG
1,1,33,28,NG
1,1,33,29,NG
1,1,33,30,NG
1,1,33,31,NG
1,1,33,32,NG
1,1,33,33,NG
1,1,33,34,NG
1,1,33,35,NG
1,1,33,36,NG
1,1,33,37,NG
1,1,33,38,NG
1,1,33,39,NG
1,1,33,40,NG
1,1,33,41,NG
1,1,33,42,NG
1,1,33,43,NG
1,1,33,44,NG
1,1,33,45,NG
1,1,33,46,NG
1,1,33,47,NG
1,1,33,48,NG
1,1,33,49,NG
1,1,33,50,NG
1,1,33,51,NG
1,1,33,52,NG
1,1,33,53,NG
1,1,33,54,NG
1,1,33,55,NG
1,1,33,56,NG
1,1,33,57,NG
1,1,33,58,NG
1,1,33,59,NG
1,1,33,60,OK
1,1,33,61,OK
1,1,33,62,OK
1,1,33,63,OK
1,1,33,64,OK
1,1,33,65,OK
1,1,33,66,OK
1,1,33,67,OK
1,1,33,68,OK
1,1,33,69,OK
1,1,33,70,OK
1,1,33,71,OK
1,1,33,72,OK
1,1,33,73,OK
1,1,33,74,OK
1,1,33,75,OK
1,1,33,76,OK
1,1,33,77,OK
1,1,33,78,OK
1,1,33,79,OK
1,1,33,80,OK
1,1,34,25,NG
1,1,34,26,NG
1,1,34,27,NG
1,1,34,28,NG
1,1,34,29,NG
1,1,34,30,NG
1,1,34,31,NG
1,1,34,32,NG
1,1,34,33,NG
1,1,34,34,NG
1,1,34,35,NG
1,1,34,36,NG
1,1,34,37,NG
1,1,34,38,NG
1,1,34,39,NG
1,1,34,40,NG
1,1,34,41,NG
1,1,34,42,NG
1,1,34,43,NG
1,1,34,44,NG
1,1,34,45,NG
1,1,34,46,NG
1,1,34,47,NG
1,1,34,48,NG
1,1,34,49,NG
1,1,34,50,NG
1,1,34,51,NG
1,1,34,52,NG
1,1,34,53,NG
1,1,34,54,NG
1,1,34,55,NG
1,1,34,56,NG
1,1,34,57,NG
1,1,34,58,NG
1,1,34,59,OK
1,1,34,60,OK
1,1,34,61,OK
1,1,34,62,OK
1,1,34,63,OK
1,1,34,64,OK
1,1,34,65,OK
1,1,34,66,OK
1,1,34,67,OK
1,1,34,68,OK
1,1,34,69,OK
1,1,34,70,OK
1,1,34,71,OK
1,1,34,72,OK
1,1,34,73,OK
1,1,34,74,OK
1,1,34,75,OK
1,1,34,76,OK
1,1,34,77,OK
1,1,34,78,OK
1,1,34,79,OK
1,1,34,80,OK
1,1,35,25,NG
1,1,35,26,NG
1,1,35,27,NG
1,1,35,28,NG
1,1,35,29,NG
1,1,35,30,NG
1,1,35,31,NG
1,1,35,32,NG
1,1,35,33,NG
1,1,35,34,NG
1,1,35,35,NG
1,1,35,36,NG
1,1,35,37,NG
1,1,35,38,NG
1,1,35,39,NG
1,1,35,40,NG
1,1,35,41,NG
1,1,35,42,NG
1,1,35,43,NG
1,1,35,44,NG
1,1,35,45,NG
1,1,35,46,NG
1,1,35,47,NG
1,1,35,48,NG
1,1,35,49,NG
1,1,35,50,NG
1,1,35,51,NG
1,1,35,52,NG
1,1,35,53,NG
1,1,35,54,NG
1,1,35,55,NG
1,1,35,56,NG
1,1,35,57,NG
1,1,35,58,OK
1,1,35,59,OK
1,1,35,60,OK
1,1,35,61,OK
1,1,35,62,OK
1,1,35,63,OK
1,1,35,64,OK
1,1,35,65,OK
1,1,35,66,OK
1,1,35,67,OK
1,1,35,68,OK
1,1,35,69,OK
1,1,35,70,OK
1,1,35,71,OK
1,1,35,72,OK
1,1,35,73,OK
1,1,35,74,OK
1,1,35,75,OK
1,1,35,76,OK
1,1,35,77,OK
1,1,35,78,OK
1,1,35,79,OK
1,1,35,80,OK
1,1,36,25,NG
1,1,36,26,NG
1,1,36,27,NG
1,1,36,28,NG
1,1,36,29,NG
1,1,36,30,NG
1,1,36,31,NG
1,1,36,32,NG
1,1,36,33,NG
1,1,36,34,NG
1,1,36,35,NG
1,1,36,36,NG
1,1,36,37,NG
1,1,36,38,NG
1,1,36,39,NG
1,1,36,40,NG
1,1,36,41,NG
1,1,36,42,NG
1,1,36,43,NG
1,1,36,44,NG
1,1,36,45,NG
1,1,36,46,NG
1,1,36,47,NG
1,1,36,48,NG
1,1,36,49,NG
1,1,36,50,NG
1,1,36,51,NG
1,1,36,52,NG
1,1,36,53,NG
1,1,36,54,NG
1,1,36,55,NG
1,1,36,56,NG
1,1,36,57,OK
1,1,36,58,OK
1,1,36,59,OK
1,1,36,60,OK
1,1,36,61,OK
1,1,36,62,OK
1,1,36,63,OK
1,1,36,64,OK
1,1,36,65,OK
1,1,36,66,OK
1,1,36,67,OK
1,1,36,68,OK
1,1,36,69,OK
1,1,36,70,OK
1,1,36,71,OK
1,1,36,72,OK
1,1,36,73,OK
1,1,36,74,OK
1,1,36,75,OK
1,1,36,76,OK
1,1,36,77,OK
1,1,36,78,OK
1,1,36,79,OK
1,1,36,80,OK
1,1,37,25,NG
1,1,37,26,NG
1,1,37,27,NG
1,1,37,28,NG
1,1,37,29,NG
1,1,37,30,NG
1,1,37,31,NG
1,1,37,32,NG
1,1,37,33,NG
1,1,37,34,NG
1,1,37,35,NG
1,1,37,36,NG
1,1,37,37,NG
1,1,37,38,NG
1,1,37,39,NG
1,1,37,40,NG
1,1,37,41,NG
1,1,37,42,NG
1,1,37,43,NG
1,1,37,44,NG
1,1,37,45,NG
1,1,37,46,NG
1,1,37,47,NG
1,1,37,48,NG
1,1,37,49,NG
1,1,37,50,NG
1,1,37,51,NG
1,1,37,52,NG
1,1,37,53,NG
1,1,37,54,NG
1,1,37,55,NG
1,1,37,56,OK
1,1,37,57,OK
1,1,37,58,OK
1,1,37,59,OK
1,1,37,60,OK
1,1,37,61,OK
1,1,37,62,OK
1,1,37,63,OK
1,1,37,64,OK
1,1,37,65,OK
1,1,37,66,OK
1,1,37,67,OK
1,1,37,68,OK
1,1,37,69,OK
1,1,37,70,OK
1,1,37,71,OK
1,1,37,72,OK
1,1,37,73,OK
1,1,37,74,OK
1,1,37,75,OK
1,1,37,76,OK
1,1,37,77,OK
1,1,37,78,OK
1,1,37,79,OK
1,1,37,80,OK
1,1,38,25,NG
1,1,38,26,NG
1,1,38,27,NG
1,1,38,28,NG
1,1,38,29,NG
1,1,38,30,NG
1,1,38,31,NG
1,1,38,32,NG
1,1,38,33,NG
1,1,38,34,NG
1,1,38,35,NG
1,1,38,36,NG
1,1,38,37,NG
1,1,38,38,NG
1,1,38,39,NG
1,1,38,40,NG
1,1,38,41,NG
1,1,38,42,NG
1,1,38,43,NG
1,1,38,44,NG
1,1,38,45,NG
1,1,38,46,NG
1,1,38,47,NG
1,1,38,48,NG
1,1,38,49,NG
1,1,38,50,NG
1,1,38,51,NG
1,1,38,52,NG
1,1,38,53,NG
1,1,38,54,NG
1,1,38,55,OK
1,1,38,56,OK
1,1,38,57,OK
1,1,38,58,OK
1,1,38,59,OK
1,1,38,60,OK
1,1,38,61,OK
1,1,38,62,OK
1,1,38,63,OK
1,1,38,64,OK
1,1,38,65,OK
1,1,38,66,OK
1,1,38,67,OK
1,1,38,68,OK
1,1,38,69,OK
1,1,38,70,OK
1,1,38,71,OK
1,1,38,72,OK
1,1,38,73,OK
1,1,38,74,OK
1,1,38,75,OK
1,1,38,76,OK
1,1,38,77,OK
1,1,38,78,OK
1,1,38,79,OK
1,1,38,80,OK
1,1,39,25,NG
1,1,39,26,NG
1,1,39,27,NG
1,1,39,28,NG
1,1,39,29,NG
1,1,39,30,NG
1,1,39,31,NG
1,1,39,32,NG
1,1,39,33,NG
1,1,39,34,NG
1,1,39,35,NG
1,1,39,36,NG
1,1,39,37,NG
1,1,39,38,NG
1,1,39,39,NG
1,1,39,40,NG
1,1,39,41,NG
1,1,39,42,NG
1,1,39,43,NG
1,1,39,44,NG
1,1,39,45,NG
1,1,39,46,NG
1,1,39,47,NG
1,1,39,48,NG
1,1,39,49,NG
1,1,39,50,NG
1,1,39,51,NG
1,1,39,52,NG
1,1,39,53,NG
1,1,39,54,OK
1,1,39,55,OK
1,1,39,56,OK
1,1,39,57,OK
1,1,39,58,OK
1,1,39,59,OK
1,1,39,60,OK
1,1,39,61,OK
1,1,39,62,OK
1,1,39,63,OK
1,1,39,64,OK
1,1,39,65,OK
1,1,39,66,OK
1,1,39,67,OK
1,1,39,68,OK
1,1,39,69,OK
1,1,39,70,OK
1,1,39,71,OK
1,1,39,72,OK
1,1,39,73,OK
1,1,39,74,OK
1,1,39,75,OK
1,1,39,76,OK
1,1,39,77,OK
1,1,39,78,OK
1,1,39,79,OK
1,1,39,80,OK
1,1,40,25,NG
